pr_id,pr_number,repo,title,body,pr_length,author,created_at,is_merged,merge_status,num_reviewers,review_decision,num_review_comments,num_inline_comments,review_comments_text,num_changed_files,total_additions,total_deletions,modified_functions,num_commits,commit_messages,changed_files_list,num_labels,label_names,has_ai_reviewer,has_ai_generated_code
481817407,7005,huggingface/transformers,[Community notebooks] Add notebook on fine-tuning GPT-2 Model with Trainer Class,Adding a link to a community notebook containing an example of fine-tuning a German GPT-2 Model with the Trainer Class,198,philschmid,2020-09-08T06:44:52Z,True,merged,1,APPROVED,1,0,"[Review by LysandreJik]: Very nice, thanks! Cool notebook!",1,1,0,,1,"New Community NB ""Fine tune GPT-2 with Trainer class""",notebooks/README.md,0,,False,True
492106228,7355,huggingface/transformers,Add token_type_ids to prepare_inputs_for_generation for gpt/gpt2,"<!-- This line specifies which issue to close after the pull request is merged. -->
Fixes #{issue number}
",172,bhedayat,2020-09-24T00:06:25Z,False,closed_not_merged,0,NONE,0,0,,2,19,0,,1,Add token_type_ids to prepare_inputs_for_generation for gpt/gpt2,"src/transformers/modeling_gpt2.py, src/transformers/modeling_openai.py",0,,False,True
529633278,8851,huggingface/transformers,Transfoxl sequence classification,"This PR implements Sequence classification for Transformer XL model
TransfoxlForSequenceClassification uses the last token in order to do the classification, as other causal models (e.g. GPT-1,GPT-2) do.

Fixes #7623 (Partially)


## Before submitting
- [ ] This PR fixes a typo or improves the docs (you can dismiss the other checks if that's the case).
- [x] Did you read the [contributor guideline](https://github.com/huggingface/transformers/blob/master/CONTRIBUTING.md#start-contributing-pull-requests),
      Pull Request section?
- [x] Was this discussed/approved via a Github issue or the [forum](https://discuss.huggingface.co/)? Please add a link
      to it if that's the case.
- [x] Did you make sure to update the documentation with your changes? Here are the
      [documentation guidelines](https://github.com/huggingface/transformers/tree/master/docs), and
      [here are tips on formatting docstrings](https://github.com/huggingface/transformers/tree/master/docs#writing-source-documentation).
- [x] Did you write any new necessary tests?


## Who can review?
@LysandreJik


",1148,spatil6,2020-11-30T15:40:35Z,False,closed_not_merged,2,COMMENTED,6,3,"[Review by LysandreJik]: Things look good to me, except the assertion commented out. @patrickvonplaten @TevenLeScao, do you want to take a look?
[Inline on src/transformers/models/transfo_xl/modeling_transfo_xl.py LNone]: Why is this commented out?
[Inline on src/transformers/models/transfo_xl/modeling_transfo_xl.py LNone]: As there was no pad_token_id is defined in configuration file of this model, so I have commented out.
But now I have updated TransfoXLModelTester with pad_token_id.
[Inline on src/transformers/models/transfo_xl/modeling_transfo_xl.py LNone]: As there was no pad_token_id is defined in configuration file of this model, so I have commented out.
But now I have updated TransfoXLModelTester with pad_token_id.",11,346,10,,3,TransfoXL for sequence classification | code refactor as per review comments | resolved conflicts,"docs/source/model_doc/ctrl.rst, docs/source/model_doc/transformerxl.rst, src/transformers/__init__.py, src/transformers/models/auto/modeling_auto.py, src/transformers/models/ctrl/__init__.py, src/transformers/models/ctrl/modeling_ctrl.py, src/transformers/models/transfo_xl/__init__.py, src/transformers/models/transfo_xl/modeling_transfo_xl.py, src/transformers/utils/dummy_pt_objects.py, tests/test_modeling_ctrl.py, tests/test_modeling_transfo_xl.py",0,,False,True
541157338,9151,huggingface/transformers,Added TF CTRL Sequence Classification,"This PR implements Sequence classification for TF CTRL model.
TFCTRLForSequenceClassification uses the last token in order to do the classification, as other causal models (e.g. Transformer XL ,GPT-2) do.

Fixes #7623

## Before submitting
- [ ] This PR fixes a typo or improves the docs (you can dismiss the other checks if that's the case).
- [x] Did you read the [contributor guideline](https://github.com/huggingface/transformers/blob/master/CONTRIBUTING.md#start-contributing-pull-requests),
      Pull Request section?
- [x] Did you make sure to update the documentation with your changes? Here are the
      [documentation guidelines](https://github.com/huggingface/transformers/tree/master/docs), and
      [here are tips on formatting docstrings](https://github.com/huggingface/transformers/tree/master/docs#writing-source-documentation).
- [x] Was this discussed/approved via a Github issue or the [forum](https://discuss.huggingface.co/)? Please add a link
      to it if that's the case.
- [x] Did you write any new necessary tests?


@jplu @LysandreJik ",1120,spatil6,2020-12-16T13:15:04Z,True,merged,2,APPROVED,2,0,"[Review by LysandreJik]: Thanks for all your contributions @spatil6, they are very welcome!
[Review by jplu]: LGTM! Thank you very much for your work!",7,200,3,,4,Merge pull request #11 from huggingface/master | Added TF CTRL Sequence Classification | Merge branch 'tf_ctrl_seq_classification' of https://github.com/spatil6/transformers into tf_ctrl_seq_classification | code refactor,"docs/source/model_doc/ctrl.rst, src/transformers/__init__.py, src/transformers/models/auto/modeling_tf_auto.py, src/transformers/models/ctrl/__init__.py, src/transformers/models/ctrl/modeling_tf_ctrl.py, src/transformers/utils/dummy_tf_objects.py, tests/test_modeling_tf_ctrl.py",0,,False,True
542598369,9189,huggingface/transformers,GPT-model attention heads pruning example,"# What does this PR do?

This script is adapted from the [BERT attention heads pruning code](https://github.com/huggingface/transformers/blob/master/examples/research_projects/bertology/run_bertology.py) AKA Bertology to make it possible to prune GPT-model heads as well.

It basically works the same way as run_bertology.py, but can deal with GPT-models.
",402,altsoph,2020-12-18T15:00:56Z,True,merged,3,APPROVED,12,6,"[Review by LysandreJik]: Cool this is nice! Thank you for putting your authorship at the top of the file. Cool project! Pinging @sgugger if he wants to give it a quick look before merging.
[Review by sgugger]: Looks cool to me! I just left a few nits.
[Review by sgugger]: Thanks!
[Inline on examples/research_projects/bertology/run_prune_gpt.py LNone]: This is just for python 2 compatibility, no? We're on 3.6 min so this can be removed.
[Inline on examples/research_projects/bertology/run_prune_gpt.py LNone]: We can clean up those before merging.
[Inline on examples/research_projects/bertology/run_prune_gpt.py LNone]: Same here, we can remove this comment I think.
[Inline on examples/research_projects/bertology/run_prune_gpt.py LNone]: Yes, thanks!
[Inline on examples/research_projects/bertology/run_prune_gpt.py LNone]: Sure!
[Inline on examples/research_projects/bertology/run_prune_gpt.py LNone]: Sure!",1,388,0,,4,Pruning for GPT attn heads | The code formatted according to the transformers requirements | Update run_prune_gpt.py | Update run_prune_gpt.py,examples/research_projects/bertology/run_prune_gpt.py,0,,False,True
575714162,10261,huggingface/transformers,Making TF OpenAI GPT model compliant with AMP and XLA,"# What does this PR do?

This PR makes the TF OpenAI GPT model compliant with AMP and XLA. All the slow tests are passing as well for the model.",199,jplu,2021-02-18T14:13:44Z,True,merged,2,APPROVED,2,0,[Review by sgugger]: Thanks for fixing!,2,29,34,,2,Fix AMP and XLA | Remove useless var,"src/transformers/models/openai/modeling_tf_openai.py, tests/test_modeling_tf_openai.py",0,,False,True
604073357,10969,huggingface/transformers,[GPT Neo] defaults for max length and sampling,"# What does this PR do?

Update defaults , `max_length=50` and `do_sample=True`",127,patil-suraj,2021-03-30T16:47:56Z,False,closed_not_merged,0,NONE,0,0,,1,5,1,,1,set defaults for max length and sampling,src/transformers/models/gpt_neo/configuration_gpt_neo.py,0,,False,True
605606194,10992,huggingface/transformers,GPT Neo configuration needs to be set to use GPT2 tokenizer,"The tokenizer wasn't correctly set and ended up making ~200 slow tests fail. The run in question is here: https://github.com/huggingface/transformers/runs/2232656252?check_suite_focus=true

This PR fixes that!",270,LysandreJik,2021-03-31T11:55:02Z,True,merged,1,APPROVED,1,0,[Review by patil-suraj]: Thanks a lot for fixing this!,1,2,0,,1,GPT Neo configuration needs to be set to use GPT2 tokenizer,src/transformers/models/auto/tokenization_auto.py,0,,False,True
643773032,11709,huggingface/transformers,Fix gpt-2 warnings,closes https://github.com/huggingface/transformers/issues/11707,81,LysandreJik,2021-05-13T07:29:23Z,True,merged,1,APPROVED,1,0,[Review by patil-suraj]: LGTM!,1,4,0,,1,Fix gpt-2 warnings,src/transformers/models/gpt2/modeling_gpt2.py,0,,False,True
645306337,11736,huggingface/transformers,Support for running Gpt-Neo 2.7B with 6 GB vram for inference,"# What does this PR do?
It adds functionality to allow gpt-Neo 2.7B to run in 6gb vram.

If it detects that some modules are on gpu and there is not enough vram, a dict called extrastorage is created which holds the data for model.transformer.h
These weights are loaded from ram to vram one at a time, reducing vram usage.

Expected speed is around 1 token/2s. (slower on the first run)

## Usage
1. Have between 5 and 9.5 Gb Vram

2. run -
```
model.eval().half().to(""cpu"")
model.transformer.wte.to(""cuda"")
model.transformer.wpe.to(""cuda"")
model.transformer.ln_f.to(""cuda"")
model.lm_head.to(""cuda"")
torch.cuda.empty_cache()
```
3. Use
`model.generate()
`or 
`model(**inputs)
`

## Motivation
Will become faster as ram->vram (pcie) bandwidth increases
Running larger models on consumer hardware is important

## Incomplete
I need some help with the documentation, also I'm not sure if `import copy` should be inside an if statement or not (line 769).

## Before submitting
 
* [x]  Did you read the [contributor guideline](https://github.com/huggingface/transformers/blob/master/CONTRIBUTING.md#start-contributing-pull-requests),
       Pull Request section?
* [ ]  Was this discussed/approved via a Github issue or the [forum](https://discuss.huggingface.co/)? Please add a link
       to it if that's the case.
* [ ]  Did you make sure to update the documentation with your changes? Here are the
       [documentation guidelines](https://github.com/huggingface/transformers/tree/master/docs), and
       [here are tips on formatting docstrings](https://github.com/huggingface/transformers/tree/master/docs#writing-source-documentation).
* [ ]  Did you write any new necessary tests?
 
 
 ## Who can review?
 
 Anyone in the community is free to review the PR once the tests have passed. Feel free to tag
 members/contributors who may be interested in your PR.


Models:
gpt-neo: @patil-suraj",2006,arrmansa,2021-05-16T12:05:51Z,False,closed_not_merged,0,NONE,0,0,,1,77,1,,2,Gpt-Neo 2.7B low Vram | Update modeling_gpt_neo.py,src/transformers/models/gpt_neo/modeling_gpt_neo.py,0,,False,True
686083105,12590,huggingface/transformers,flax model parallel training,"# What does this PR do?

Adds model parallel training example for GPTNeo using jax's [`pjit`](https://jax.readthedocs.io/en/latest/jax.experimental.pjit.html) transformation.
(This example probably just works on a single TPU v3-8).

This should enable training bigger models like 1.3B GPTNeo on a single TPU V3-8.


The `partition.py` file defines the `PyTree` of the `PartitionSpec` file which describes how the model parameters will be sharded. The actual sharding is automatically handled by `pjit`. 

The key idea is to `pjit` the entire training step function. To do that we
- Define the mesh structure.
- Define `PartitionSpec` for every input argument and return value of the pjitted function. The axis names that are used here should match the axis names used in `PartitionSpec`. This means we need the spec for our parameter and optimizer state PyTrees
- The structure of the `PyTree` of `PartitionSpec` needs to match the structure of the `PyTree` of the actual values.
- Call the pijitted fun in a mesh context.



Below is a not-so minimal code-snippet that describes the approach

```python

# init our model
model = FlaxGPTNeoForCausalLM.from_pretrained(""gpt-neo-125M"")

# get the partition spec for model params
param_spec = set_partitions(unfreeze(model.params))

# get optimizer
optim = optax.adamw(learning_rate=decay_fn)

# mesh defination
mesh_devices = np.array(jax.devices()).reshape(1, jax.local_device_count())

def get_initial_state(params):
    state = optim.init(params)
    return tuple(state), params

# init optim in abstract way, this just returns the PyTree of opt_state with shapes
# so we can get the PartitionSpec for opt_state using the tree
shapes = jax.tree_map(lambda x: x.shape, model.params)
state = jax.eval_shape(get_initial_state, shapes)

# Get the opt spec
def get_opt_spec(x):
    if isinstance(x, dict):
        return param_spec
    return None

opt_state_spec, param_spec = jax.tree_map(
    get_opt_spec, state, is_leaf=lambda x: isinstance(x, (dict, optax.EmptyState))
)

# Now actually initialize the opt state
# this also takes care of sharding the opt and param state according to the spec.
p_get_initial_state = pjit(
    get_initial_state,
    in_axis_resources=None,
    out_axis_resources=(opt_state_spec, param_spec),
)
with mesh(mesh_devices, (""dp"", ""mp"")):
    opt_state, params = p_get_initial_state(freeze(model.params))

# define out train step
def train_step(params, opt_state, dropout_rng, batch):
	....
	return new_params, tuple(new_opt_state), new_dropout_rng, metrics

# pjit the train step
# in_axis_resources and out_axis_resources expect the PartitionSpec 
# for every input argument and return values
p_train_step = pjit(
    train_step,
    in_axis_resources=(param_spec, opt_state_spec, None, None),
    out_axis_resources=(param_spec, opt_state_spec, None, None),
)

# do the training
with mesh(mesh_devices, (""dp"", ""mp"")):
    params, state, loss, rng = p_train_step(params, opt_state, ...)
```

As we can see above, all the sharding logic is outside of the model definition, so ideally we don't need to modify the modeling code. This also means it should be possible to apply this to any other model by defining the right `PyTree` of `PartitionSpec`. 

A few things to consider for future work.

- A convenient way to get the PyTree of model parameters, so we can define the partition spec.
- Currently,  model weights are initialized when the model class is instantiated. This can cause problems for models that cannot fit on one device. There should be an option to abstractly initialize the model without having to initialize the weights. This will also allow a convenient way to get the PyTree.
- The `from_pretrained` method also directly puts the weights on the device, we need to consider either sharded loading or initially loading the weights on the CPU then sharding them on the devices, to avoid OOM with huge models.

",4027,patil-suraj,2021-07-08T14:46:22Z,True,merged,2,APPROVED,7,3,"[Review by patrickvonplaten]: Awesome! Think for the future it would be great to find a way to automatically generated a model partition map by tracing a dummy model somehow (maybe with a function similar to `init`). Not sure...it's probably not that easy...

 Also cc @stas00 here might be interesting :-)
[Inline on examples/research_projects/jax-projects/model parallel/run_clm_mp.py L572]: Why do we define ""dp"" here? It's not used in any partition spec no? 
[Inline on examples/research_projects/jax-projects/model parallel/partitions.py L57]: For the future:

Do you think we'll always need model-specific partitions? This might make it a bit difficult to implement for all models, no? I guess we can't just assign the correct `P(""mp"", None)` depending on the last word ""kernel"" or ""embedding""  since they switch...

Maybe it's somehow possible to trace a model (similar to how init does in to give us the params) to automatically build this map?
[Inline on examples/research_projects/jax-projects/model parallel/partitions.py L57]: That's the idea. With lazy initialization, we get the `PyTree` of params which describes all param names and shapes. 
With that, it should be possible to build a default spec for every model. 

We can already do this with `jax.eval_shape`. cf
https://github.com/huggingface/transformers/blob/399258357bad74186f248a373af8012f2b0203b7/examples/research_projects/jax-projects/model%20parallel/run_clm_mp.py#L471",3,800,0,,9,boom boom | update scripts | add copyright | add logging | cleanup | add z loss | add readme | shard desciption | update readme,"examples/research_projects/jax-projects/model parallel/README.md, examples/research_projects/jax-projects/model parallel/partitions.py, examples/research_projects/jax-projects/model parallel/run_clm_mp.py",0,,False,True
719238377,13251,huggingface/transformers,fix `tokenizer_class_from_name` for models with `-` in the name,"https://github.com/huggingface/transformers/pull/13023 breaks for some models with `-` in its name. e.g. `xlm-roberta`,

For example:

```

Traceback (most recent call last):
  File ""/mnt/nvme1/code/huggingface/transformers-master/examples/pytorch/language-modeling/run_mlm.py"", line 550, in <module>
    main()
  File ""/mnt/nvme1/code/huggingface/transformers-master/examples/pytorch/language-modeling/run_mlm.py"", line 337, in main
    tokenizer = AutoTokenizer.from_pretrained(model_args.model_name_or_path, **tokenizer_kwargs)
  File ""/mnt/nvme1/code/huggingface/transformers-master/src/transformers/models/auto/tokenization_auto.py"", line 432, in from_pretrained
    tokenizer_class = tokenizer_class_from_name(tokenizer_class_candidate)
  File ""/mnt/nvme1/code/huggingface/transformers-master/src/transformers/models/auto/tokenization_auto.py"", line 226, in tokenizer_class_from_name
    module = importlib.import_module(f"".{module_name}"", ""transformers.models"")
  File ""/home/stas/anaconda3/envs/py38-pt19/lib/python3.8/importlib/__init__.py"", line 127, in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
  File ""<frozen importlib._bootstrap>"", line 1014, in _gcd_import
  File ""<frozen importlib._bootstrap>"", line 991, in _find_and_load
  File ""<frozen importlib._bootstrap>"", line 973, in _find_and_load_unlocked
ModuleNotFoundError: No module named 'transformers.models.xlm-roberta'
```

as you can see it tries to import ""`transformers.models.xlm-roberta`"", to reproduce:

```
RUN_SLOW=1 pytest tests/deepspeed -k clm_xlm_roberta
```

```
# module_name, tokenizers debug print:
xlm-roberta ('XLMRobertaTokenizer', 'XLMRobertaTokenizerFast')
```

This PR fixes it:
```
 module = importlib.import_module(f"".{module_name.replace('-', '_')}"", ""transformers.models"")
```

Oddly enough I don't get this problem if I run `xlm-roberta-base`, so this is an edge case. As the core models seems to not trigger the problem. Not sure why.

In the deepspeed test suite the 2 failing tests were:

```
RUN_SLOW=1 pytest tests/deepspeed -k clm_xlm_roberta
```

Now it has a core test - thanks @LysandreJik 

@LysandreJik also pushed a fix for model names that mismatch model files which is the case with `openai-gpt`

@LysandreJik, @sgugger ",2380,stas00,2021-08-25T04:15:47Z,True,merged,1,APPROVED,3,1,"[Review by LysandreJik]: Thanks for the fix @stas00, you identified a correct issue with this approach.

However, the fix here doesn't fix everything: there's an outlier which is `openai-gpt` which will need special handling. See the following script:

```py
from transformers.models.auto.tokenization_auto import tokenizer_class_from_name
from transformers import TOKENIZER_MAPPING

tokenizers = TOKENIZER_MAPPING.values()
tokenizer_names = []

for slow, fast in tokenizers:
    if slow is not None:
        tokenizer_names.append(slow.__name__)

    if fast is not None:
        tokenizer_names.append(fast.__name__)

for tokenizer_name in tokenizer_names:
    try:
        tokenizer_class_from_name(tokenizer_name)
    except:
        print(f""Failed with {tokenizer_name}"")
```

without your change, this prints
```
Failed with XLMRobertaTokenizer
Failed with XLMRobertaTokenizerFast
Failed with BlenderbotSmallTokenizer
Failed with OpenAIGPTTokenizer
Failed with OpenAIGPTTokenizerFast
Failed with TransfoXLTokenizer
Failed with BertGenerationTokenizer
Failed with DebertaV2Tokenizer
Failed with XLMProphetNetTokenizer
```
with your change, it prints
```
Failed with OpenAIGPTTokenizer
Failed with OpenAIGPTTokenizerFast
```

I'm adding a suggestion of a possible way to handle this edge case.
[Review by LysandreJik]: Thanks for adding the test @stas00! LGTM!
[Inline on src/transformers/models/auto/tokenization_auto.py L224]: ```suggestion

    if module_name == ""openai-gpt"":
        module_name = ""openai""

```",2,27,2,,3,fix tokenizer_class_from_name | Update src/transformers/models/auto/tokenization_auto.py | add test,"src/transformers/models/auto/tokenization_auto.py, tests/test_tokenization_auto.py",0,,False,True
730302889,13491,huggingface/transformers,[GPT-Neo] Simplify local attention,"# What does this PR do?

Co-authored-by: finetuneanon <finetuneanon@users.noreply.github.com>

This PR is a continuation of #11630 which simplifies GPT Neo's local attention implementation. All credit to @finetuneanon for finding this issue, providing the fix, and a detailed explanation. Thanks a lot for working on this :) 

The issue is described in #11320 and  performance evaluation results are available here:
[#12106 (comment)](https://github.com/huggingface/transformers/pull/12106#discussion_r650008259)

This PR does some cleanup and updates tests on top of @finetuneanon changes.

Fixes #11320, Fixes #11787, Fixes #12964, Fixes #11096",691,patil-suraj,2021-09-09T07:31:52Z,True,merged,5,APPROVED,19,9,"[Review by patrickvonplaten]: Great clean-up! Think this should solve the vram memory issue

The only thing that would be good to check IMO is if this implementation is 100% fp16 compatible (would be great to add some tests as well for this)
[Review by sgugger]: Thanks for working on this! Agreed with Patrick on the FP16 tests to make sure it all works fine.
[Review by LysandreJik]: This looks good!
[Inline on src/transformers/models/gpt_neo/modeling_gpt_neo.py L155]: <del>this dropouts didn't seem to be there before - we should make sure that they are initialized to 0.0 by default for backward compatibility</del> Never mind they were there before ;-)
[Inline on src/transformers/models/gpt_neo/modeling_gpt_neo.py L149]: can be maybe add a comment what is happening here? Think this would really help the reader
[Inline on src/transformers/models/gpt_neo/modeling_gpt_neo.py L153]: this doesn't break in fp16? It's `-1e4` in `modeling_gpt2.py` I think
[Inline on src/transformers/models/gpt_neo/modeling_gpt_neo.py L196]: Does this correctly convert to fp16?

```python
torch.tensor(-1e9).to(torch.float16)
 ```
gives `-inf` -> which could later lead to problems in fp16 no?
[Inline on tests/test_modeling_gpt_neo.py L233]: Awesome new tests! Could we also add one/two fp16 tests? To make sure generation and forward pass works correctly :-) 
[Inline on src/transformers/models/gpt_neo/modeling_gpt_neo.py LNone]: I have no idea what the ^ operator does in PyTorch and Google is very unhelpful. Using something more explicit (with a name) or at least adding a comment would be better.
[Inline on src/transformers/models/gpt_neo/modeling_gpt_neo.py L153]: This will save to the state dict - is that voluntary? If not, you can add the `persistent=False` flag (introduced in pytorch 1.6)
[Inline on src/transformers/models/gpt_neo/modeling_gpt_neo.py L196]: @patrickvonplaten @sgugger 

-1e9 is the value used in the original codebase and actually, the attention weights are always computed in `fp32`

https://github.com/huggingface/transformers/blob/09549aa18c7c1b56106790a04c06566846de209b/src/transformers/models/gpt_neo/modeling_gpt_neo.py#L274-L286

so the `masked_bias` is always `fp32`. The `attn_weights` are only cast back to the original `dtype` after `softmax`.

However, as the models are trained on TPU and possibly with `bf16`  (see https://github.com/huggingface/transformers/issues/11076#issuecomment-814163877) I'm not sure we can guarantee that the models will always work with `fp16`. See #11076.
[Inline on src/transformers/models/gpt_neo/modeling_gpt_neo.py LNone]: It is bit-wise XOR",2,156,509,,3,simplify local attention | update tests | add a comment and use torch.bitwise_xor,"src/transformers/models/gpt_neo/modeling_gpt_neo.py, tests/test_modeling_gpt_neo.py",0,,False,True
745993031,13795,huggingface/transformers,[docs/gpt-j] addd instructions for how minimize CPU RAM usage,"# What does this PR do?

This PR updates the GPT-J docs to add tips for low CPU RAM usage and also some estimates about how much GPU RAM
it would take to fine-tune the model. ",239,patil-suraj,2021-09-29T17:51:39Z,True,merged,1,APPROVED,1,0,"[Review by LysandreJik]: Super cool that you wrote this, thank you @patil-suraj !",1,22,3,,4,add a note about tokenizer | add  tips to load model is less RAM | fix link | fix more links,docs/source/model_doc/gptj.rst,0,,False,True
789526641,14535,huggingface/transformers,[flax] unfreeze initial cache in gpt models,"# What does this PR do?

Fix flax `generate` for GPT models when the initial `seq_len` is 1.

The issue is the init_cache method of flax GPT2 returns the cache as a `FrozenDict`, but the model’s forward returns cache as a `dict`.

It works with seq_len > 1 because, when seq_len > 1, we call the body fun outside of the while loop -> body calls forward -> which returns cache as a `dict`.

then we iterate over `body_fn`, using `lax.while_loop`, and it works as the type signature of `cache` is similar.


It breaks for seq_len = 1 because, when it’s one we directly call the `body_fn` with `lax.while_loop` , so here the initial type of cache is `FrozenDict` but the forward in `body_fn` returns `dict`, which raises this error

```body_fun output and input must have same type structure, got PyTreeDe...```

cc @Narsil ",879,patil-suraj,2021-11-26T12:27:22Z,True,merged,1,APPROVED,1,0,"[Review by Narsil]: LGTM,

Thanks for looking into it!",2,2,2,,1,unfreeze initial cache in gpt models,"src/transformers/models/gpt2/modeling_flax_gpt2.py, src/transformers/models/gpt_neo/modeling_flax_gpt_neo.py",0,,False,True
861360182,15786,huggingface/transformers,TF XLA greedy generation,"This is a first attempt at refactoring greedy generation in TF to use XLA. It has a couple of main problems still:

- Very hardcoded for GPT-2 right now
- No stopping based on EOS tokens yet (EDIT: Fixed!)
- Some really ugly array update hackery caused by the lack of tools like `dynamic_update_slice` (EDIT: Fixed!)
- `prepare_inputs_for_generation` assumes greedy generation, this is wrong (EDIT: Fixed)
- Outputs are slightly wrong compared to a manual loop - I'm still investigating (EDIT: Fixed!)

However, the outputs are coherent and the speedup compared to the old method is approximately 25X.

**UPDATE (from Patrick)**

PR should be good to go. See description below.",713,Rocketknight1,2022-02-23T12:30:45Z,True,merged,5,APPROVED,45,24,"[Review by sgugger]: No problem with the design! I wonder if we want to have `use_xla` defaults to something in the config, like all the other variables of `generate`?

Thanks a lot for working on this @patrickvonplaten !
[Review by gante]: LGTM 👍 
[Review by LysandreJik]: Great work!
[Inline on src/transformers/generation_tf_utils.py LNone]: Can you check here in a hacky way whether there is an EOS in `input_ids` to stop?
[Inline on src/transformers/generation_tf_utils.py LNone]: Not a huge name of `ptr` no idea what this stands for
[Inline on src/transformers/generation_tf_utils.py LNone]: ptr is just 'pointer', and yes, it probably needs a better name!
[Inline on src/transformers/generation_tf_utils.py LNone]: Renamed to `current_pos`!
[Inline on tests/gpt2/test_modeling_tf_gpt2.py L537]: This test verifies that XLA works exactly like non-XLA
[Inline on src/transformers/models/gpt2/modeling_tf_gpt2.py L884]: We only need to add a single new method for every model that we want to make XLA-compatible
[Inline on src/transformers/models/rag/modeling_tf_rag.py L1319]: ```suggestion
```
[Inline on tests/gpt2/test_modeling_gpt2.py L665]: just a clean-up
[Inline on tests/gpt2/test_modeling_tf_gpt2.py LNone]: check that xla and non-xla is always the same. Using the same input_ids here since it's a bit flaky (1/20 runs there seem to be some numerical small differences) and because XLA doesn't cut output ids in case EOS token is generated.
[Inline on src/transformers/generation_tf_utils.py LNone]: Nit: I'd prefer to just import `functools` and then call `functools.wraps` later on to make it clearer where the `wraps` comes from.
[Inline on src/transformers/generation_tf_utils.py LNone]: Can it be shorter to fi the 119 char limit :-)
[Inline on src/transformers/models/gpt2/modeling_tf_gpt2.py L884]: Can the bulk of it be in a base method on TFPreTrainedModel?
[Inline on src/transformers/models/gpt2/modeling_tf_gpt2.py L884]: Yeah definitely! This function can be cleaned up and I think we can really restrict the amount of model-specific code to a minimum here
[Inline on src/transformers/tf_utils.py LNone]: Is this line needed? (the only diff in this file)
[Inline on src/transformers/generation_tf_utils.py LNone]: Since we know the filler values of XLA-`output_ids` in advance, can't we always cut them (perhaps outside the XLA function)?
[Inline on tests/gpt2/test_modeling_tf_gpt2.py LNone]: If we move to the `tf.config`-based solution, the TF session has to be cleared between these two lines
[Inline on src/transformers/tf_utils.py LNone]: We could (and probably should!) move the import to `generation_tf_utils`! I was just so proud of figuring out direct XLA calls (which are completely undocumented) that I thought we might use them elsewhere too.
[Inline on src/transformers/generation_tf_utils.py LNone]: For some reason this incorrectly changes the dimensions then. I'm not 100% sure whether it's good to pad in XLA mode as well as it would make the function",8,375,98,,28,"First attempt at TF XLA generation | Fix comments | Update XLA greedy generate with direct XLA calls | Support attention mask, prepare_inputs_for_generation no longer hardcoded for greedy | Handle position_ids correctly | make xla generate work for non xla case | fix merge | force using xla generate | refactor | more fixes | finish cleaning | finish | finish | clean gpt2 tests | add gpt2 tests | correct more cases | up | finish | finish | Merge branch 'master' of https://github.com/huggingface/transformers into tf_xla_generate | more fixes | flake 8 stuff | final rag fix | Update src/transformers/models/rag/modeling_tf_rag.py | finish t5 as well | Merge branch 'tf_xla_generate' of https://github.com/huggingface/transformers into tf_xla_generate | finish | Update src/transformers/generation_utils.py","src/transformers/generation_tf_logits_process.py, src/transformers/generation_tf_utils.py, src/transformers/models/gpt2/modeling_tf_gpt2.py, src/transformers/models/rag/modeling_tf_rag.py, src/transformers/models/t5/modeling_tf_t5.py, tests/gpt2/test_modeling_gpt2.py, tests/gpt2/test_modeling_tf_gpt2.py, tests/t5/test_modeling_tf_t5.py",0,,False,True
882829689,16240,huggingface/transformers,add type hints for gpt2 model classes (PyTorch),"# What does this PR do?

1. This PR adds type hints for GPT2 as mentioned in #16059 (following docs and other PRs for GPT-like model classes).

Notes:
- I've specified tensor subtypes where I could, e.g. `Optional[torch.LongTensor]`, `Optional[torch.FloatTensor]` as opposed to `Optional[torch.Tensor]` (assuming that's desired)
- I was not entirely sure about `encoder_hidden_states`, as those don't seem to be documented yet (Tuple?, assumed it's `torch.FloatTensor`)
- I was not able to run `pytest` yet due to local (Flask version) conflicts
- I was not able to run `make fixup` locally

(first time contributing in Python, so happy to work on and learn setting up tests)

## Who can review?

@Rocketknight1 


",779,KristijanArmeni,2022-03-17T19:59:06Z,False,closed_not_merged,0,NONE,0,0,,1,72,71,,1,add type hints for gpt2 (PyTorch),src/transformers/models/gpt2/modeling_gpt2.py,0,,False,True
